Film_ID,Film_Title,Title_ID,Title_Name,Theatrical_Release_Date,Film_Runtime,Language,Market_Language,Release_Pattern,Performance_Type,Is_IMAX,Is_DBOX_Capable,Release_Status,Media_Class_Description,Is_4Dx,Genre_Hierarchy_1
9124,The Story Of Xinghua,9124,The Story Of Xinghua,12/30/1994,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9123,The Wrong Guy,9123,The Wrong Guy,2/20/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9122,Wishmaster,9122,Wishmaster,9/19/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9121,(FR) The Winslow Boy,9121,(FR) The Winslow Boy,7/2/1999,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9120,(FR) Wings Of A Dove,9120,(FR) Wings Of A Dove,2/20/1998,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9119,(FR) Wild America,9119,(FR) Wild America,6/27/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9118,(FR) White Squall,9118,(FR) White Squall,2/2/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9117,(FR) White Man's Burden,9117,(FR) White Man's Burden,12/1/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9116,(FR) While You Were Sleeping,9116,(FR) While You Were Sleeping,5/19/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9115,(FR) When Night Is Falling,9115,(FR) When Night Is Falling,6/9/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9114,When Justice Fails,9114,When Justice Fails,3/5/1999,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9113,(FR) An American Werewolf In Paris,9113,(FR) An American Werewolf In Paris,12/25/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9112,(FR) Waterworld,9112,(FR) Waterworld,8/4/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9111,The Size Of Watermelons,9111,The Size Of Watermelons,11/28/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9110,(FR) Warriors Of Virtue,9110,(FR) Warriors Of Virtue,5/2/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9109,(FR) A Walk In The Clouds,9109,(FR) A Walk In The Clouds,8/11/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9108,La Seconda Volta,9108,La Seconda Volta,8/1/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9106,(FR) Volcano,9106,(FR) Volcano,4/25/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9105,Vivid,9105,Vivid,12/5/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9104,(FR) Virtuosity,9104,(FR) Virtuosity,8/11/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9103,(FR) Village Of The Damned,9103,(FR) Village Of The Damned,5/12/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9102,Vie Revee Des Anges,9102,Vie Revee Des Anges,10/16/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9101,La Vie De Jesus,9101,La Vie De Jesus,8/29/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9100,La Belle Verte,9100,La Belle Verte,5/16/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9099,La Verite Si Je Mens,9099,La Verite Si Je Mens,9/26/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9098,(FR) Vengeance D'Une Femme En Noire,9098,(FR) Vengeance D'Une Femme En Noire,3/28/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9097,(FR) Varsity Blues,9097,(FR) Varsity Blues,1/15/1999,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9096,Valentine's Day,9096,Valentine's Day,2/12/1999,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9095,Vacances A Vegas,9095,Vacances A Vegas,2/14/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9094,(FR) U-Turn,9094,(FR) U-Turn,10/3/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9093,(FR) The Usual Suspects,9093,(FR) The Usual Suspects,12/29/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9092,(FR) Up Close & Personal,9092,(FR) Up Close & Personal,3/1/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9091,(FR) Unforgetable,9091,(FR) Unforgetable,2/23/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9090,Under The Skin,9090,Under The Skin,6/26/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9089,(FR) Under Siege II: Dark Territory,9089,(FR) Under Siege II: Dark Territory,7/14/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9088,Underground,9088,Underground,3/29/1996,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9087,Uncut,9087,Uncut,7/3/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9086,Un Air Si Pur,9086,Un Air Si Pur,8/29/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9085,Ulysse's Gaze,9085,Ulysse's Gaze,10/6/1995,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9084,(FR) Two Days In The Valley,9084,(FR) Two Days In The Valley,11/8/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9083,(FR) Two If By Sea,9083,(FR) Two If By Sea,1/12/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9082,(FR) Twister,9082,(FR) Twister,5/10/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9081,(FR) Twin Dragons,9081,(FR) Twin Dragons,4/9/1999,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9080,The Twilight Of The Ice Nymphs,9080,The Twilight Of The Ice Nymphs,9/26/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9079,Twentyfour Seven,9079,Twentyfour Seven,5/29/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9078,Turning April,9078,Turning April,6/7/1996,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9077,(FR) Turbulence,9077,(FR) Turbulence,1/10/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9076,La Guerre Des Tuques,9076,La Guerre Des Tuques,2/6/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9075,Tu As Crie Let Me Go,9075,Tu As Crie Let Me Go,3/7/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9074,(FR) True Crime,9074,(FR) True Crime,3/19/1999,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9073,Trouble Fete,9073,Trouble Fete,5/12/1995,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9072,Trojan Eddie,9072,Trojan Eddie,7/25/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9071,(FR) Trial & Error,9071,(FR) Trial & Error,5/30/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9070,(FR) Trainspotting,9070,(FR) Trainspotting,7/26/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9069,Tracking Down Maggie,9069,Tracking Down Maggie,2/10/1995,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9068,(FR) Toy Story,9068,(FR) Toy Story,1/12/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9067,"(FR) To Wong Foo, Thanks For Everything",9067,"(FR) To Wong Foo, Thanks For Everything",9/15/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9066,(FR) Top Dog,9066,(FR) Top Dog,4/28/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9065,Return Of Tommy Tricker (1994),9065,Return Of Tommy Tricker (1994),2/10/1995,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9064,Tom Et Tout Seul,9064,Tom Et Tout Seul,5/31/1996,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9063,(FR) To Die For,9063,(FR) To Die For,3/15/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9062,(FR) Tin Cup,9062,(FR) Tin Cup,8/16/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9061,(FR) A Time To Kill,9061,(FR) A Time To Kill,7/24/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9060,Tiger Claws 2,9060,Tiger Claws 2,9/12/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9059,A Tickle In The Heart,9059,A Tickle In The Heart,5/9/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9058,(FR) Seven Years In Tibet,9058,(FR) Seven Years In Tibet,10/8/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9057,(FR) Three Wishes,9057,(FR) Three Wishes,1/26/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9056,(FR) Stephen King's Thinner,9056,(FR) Stephen King's Thinner,10/25/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9055,(FR) The Rock,9055,(FR) The Rock,6/7/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9054,(FR) The Relic,9054,(FR) The Relic,1/10/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9053,(FR) The Quest,9053,(FR) The Quest,4/26/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9052,The Ogre,9052,The Ogre,7/25/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9051,(FR) The Net,9051,(FR) The Net,7/28/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9050,(FR) The King And I,9050,(FR) The King And I,3/19/1999,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9049,(FR) The Juror,9049,(FR) The Juror,2/2/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9048,The Jerk (1998),9048,The Jerk (1998),1/16/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9047,The Herd,9047,The Herd,3/26/1999,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9046,(FR) The Game,9046,(FR) The Game,9/26/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9045,(FR) The Fan,9045,(FR) The Fan,8/16/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9044,The Falling,9044,The Falling,12/4/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9043,The Ex,9043,The Ex,7/18/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9042,(FR) The Edge,9042,(FR) The Edge,9/26/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9041,The Dukes,9041,The Dukes,12/24/1999,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9040,The Donor,9040,The Donor,4/14/1995,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9039,The Deadly Wake,9039,The Deadly Wake,6/5/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9038,(FR) The Cure,9038,(FR) The Cure,4/28/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9037,(FR) The Crow: City Of Angels,9037,(FR) The Crow: City Of Angels,8/30/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9036,(FR) The Craft,9036,(FR) The Craft,7/12/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9035,(FR) That Thing That You Do,9035,(FR) That Thing That You Do,10/11/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9034,(FR) That Old Feeling,9034,(FR) That Old Feeling,4/4/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9033,Terre Et Liberte,9033,Terre Et Liberte,5/31/1996,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9032,(FR) Tea With Mussolini,9032,(FR) Tea With Mussolini,5/14/1999,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9031,Taxi To L.A.,9031,Taxi To L.A.,5/23/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9030,(FR) Taste Of Cherry,9030,(FR) Taste Of Cherry,1/30/1998,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9029,Taste Of Cherry,9029,Taste Of Cherry,10/3/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9028,Tango Lesson,9028,Tango Lesson,11/28/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9027,(FR) Something To Talk About,9027,(FR) Something To Talk About,8/4/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9026,Tak Tak,9026,Tak Tak,5/5/1995,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9025,(FR) It Takes Two ,9025,(FR) It Takes Two ,12/15/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9024,(FR) Swingers,9024,(FR) Swingers,11/8/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9023,Swann,9023,Swann,11/8/1996,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9022,Suzaka,9022,Suzaka,12/24/1999,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9021,(FR) Supercop,9021,(FR) Supercop,8/2/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9020,A Summer's Tale,9020,A Summer's Tale,6/12/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9019,Summer Of The Monkeys,9019,Summer Of The Monkeys,9/18/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9018,(FR) Sudden Death,9018,(FR) Sudden Death,12/22/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9017,Sud,9017,Sud,3/31/1995,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9016,Suburbanators,9016,Suburbanators,9/20/1996,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9015,(FR) The Substitute,9015,(FR) The Substitute,4/19/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9014,(FR) Striptease,9014,(FR) Striptease,8/16/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9013,Strip Search,9013,Strip Search,3/6/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9012,Stranger Than Paradise,9012,Stranger Than Paradise,10/30/1992,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9011,Strange Brew (1996),9011,Strange Brew (1996),5/3/1996,90,English,English,Wide,Film Presentation,0,0,B,Adult,0,Unknown
9010,Stowaways,9010,Stowaways,3/6/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9009,Stolen Heart,9009,Stolen Heart,6/12/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9008,Stolen Moments,9008,Stolen Moments,1/23/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9007,(FR) Stealing Beauty,9007,(FR) Stealing Beauty,6/28/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9006,"(FR) Steal Big, Steal Little",9006,"(FR) Steal Big, Steal Little",9/29/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9005,(FR) Star Wars,9005,(FR) Star Wars,1/31/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9004,(FR) Star Wars: Return Of The Jedi,9004,(FR) Star Wars: Return Of The Jedi,3/14/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9003,(FR) Star Wars: The Empire Strikes Back,9003,(FR) Star Wars: The Empire Strikes Back,2/21/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9002,(FR) Star Trek: First Contact,9002,(FR) Star Trek: First Contact,11/22/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9001,(FR) Starship Troopers,9001,(FR) Starship Troopers,11/7/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9000,(FR) Star Wars-Episode 1 (Midnight Show),9000,(FR) Star Wars-Episode 1 (Midnight Show),5/18/1999,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8999,Star Wars: Episode 1 (Midnight Show),8999,Star Wars: Episode 1 (Midnight Show),5/18/1999,142,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8998,(FR) The Starmaker,8998,(FR) The Starmaker,3/22/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8997,Starlight,8997,Starlight,2/28/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8996,Stalked,8996,Stalked,3/17/1995,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8995,Spy Kids,8995,Spy Kids,3/30/2001,89,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8994,(FR) Spy Hard,8994,(FR) Spy Hard,5/24/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8993,(FR) Spice World,8993,(FR) Spice World,1/23/1998,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8992,(FR) Speed 2: Cruise Control,8992,(FR) Speed 2: Cruise Control,6/13/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8991,(FR) Especes 2,8991,(FR) Especes 2,4/10/1998,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8990,(FR) Spawn,8990,(FR) Spawn,7/25/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8989,Stickly Spanking,8989,Stickly Spanking,5/23/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8988,Spanish Fly,8988,Spanish Fly,12/24/1999,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8987,(FR) Space Jam,8987,(FR) Space Jam,11/15/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8986,Souvenirs,8986,Souvenirs,12/24/2002,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8985,Sous-Sol,8985,Sous-Sol,5/31/1996,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8984,Something More,8984,Something More,8/20/1999,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8983,Soleil,8983,Soleil,10/17/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8982,Soft Deceit,8982,Soft Deceit,7/21/1995,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8981,Les Soeurs Hamlet,8981,Les Soeurs Hamlet,6/6/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8980,Sleeping With Strangers,8980,Sleeping With Strangers,5/12/1995,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8979,(FR) Sleepers,8979,(FR) Sleepers,11/15/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8978,Slapshot,8978,Slapshot,4/12/1996,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8977,Skin Deep,8977,Skin Deep,8/1/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8976,(FR) A Simple Wish,8976,(FR) A Simple Wish,7/11/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8975,Silent Cradle,8975,Silent Cradle,12/11/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8974,Silences Of The Palace,8974,Silences Of The Palace,11/3/1995,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8973,Le Siege De L'Ame,8973,Le Siege De L'Ame,8/29/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8972,Sick,8972,Sick,11/21/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8971,(FR) Showgirls,8971,(FR) Showgirls,9/22/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8970,(FR) J'Ai Tue Andy Warhol,8970,(FR) J'Ai Tue Andy Warhol,6/14/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8969,Shoemaker,8969,Shoemaker,4/25/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8968,(FR) Shine,8968,(FR) Shine,2/14/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8967,(FR) She's The One,8967,(FR) She's The One,9/20/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8966,(FR) She'S So Lovely,8966,(FR) She'S So Lovely,9/5/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8965,(FR) Sgt. Bilko,8965,(FR) Sgt. Bilko,3/29/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8964,Sex And The Other Man,8964,Sex And The Other Man,3/7/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8963,(FR) Seven,8963,(FR) Seven,9/22/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8962,Senza Pelle,8962,Senza Pelle,4/28/1995,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8961,(FR) Sense & Sensibility,8961,(FR) Sense & Sensibility,2/16/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8960,(FR) National Lampoon'S Senior Trip,8960,(FR) National Lampoon'S Senior Trip,9/8/1995,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
8959,Le Journal D'Un Seducteur,8959,Le Journal D'Un Seducteur,2/28/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
8958,(FR) Secrets And Lies,8958,(FR) Secrets And Lies,10/11/1996,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
