CINEPLEX_D_Membership_ID,Visit_Date_count,Visit_Date_min,Visit_Date_max,Visit_Date_Week_min,Visit_Date_Week_max,Visit_TimeSlice_ID_min,Visit_TimeSlice_ID_mean,Visit_TimeSlice_ID_mode,Visit_TimeSlice_ID_max,TimeSlice_ID_mean,TimeSlice_ID_max,TimeSlice_ID_mode,Location_ID_nunique,Location_ID_mode,City_nunique,City_mode,Auditorium_Experience_ID_nunique,Auditorium_Experience_ID_mode,Seating_Experience_ID_nunique,Seating_Experience_ID_mode,Sales_Channel_ID_nunique,Sales_Channel_ID_mode,Performance_Experience_ID_nunique,Performance_Experience_ID_mode,Performance_Type_ID_nunique,Performance_Type_ID_mode,Film_ID_nunique,Film_ID_mode,Film_Runtime_mean,Film_Runtime_max,Is_VIP_mean,Is_VIP_max,Language_mode,Genre_Hierarchy_1_nunique,Genre_Hierarchy_1_mode,Spend_min,Spend_mean,Spend_max,Spend_sum,Discount_mean,Has_US_Is_LrgPopcorn_sum,Has_US_Is_LrgPopcorn_mean,Has_US_Is_LrgPopcorn_max,Has_US_Is_Butter_sum,Has_US_Is_Butter_mean,Has_US_Is_Butter_max,Has_US_Is_Alcohol_sum,Has_US_Is_Alcohol_mean,Has_US_Is_Alcohol_max,Has_US_Is_Candy_sum,Has_US_Is_Candy_mean,Has_US_Is_Candy_max,Has_US_Is_Kiddietray_sum,Has_US_Is_Kiddietray_mean,Has_US_Is_Kiddietray_max,Has_US_Is_Voucher_sum,Has_US_Is_Voucher_mean,Has_US_Is_Voucher_max,Has_US_Is_MenuFood_sum,Has_US_Is_MenuFood_mean,Has_US_Is_MenuFood_max,Has_US_Is_Coffee_sum,Has_US_Is_Coffee_mean,Has_US_Is_Coffee_max,CINEPLEX_Item_ID_count,CINEPLEX_Item_ID_nunique,CINEPLEX_Item_ID_mode,CINEPLEX_Item_Description_mode,US_Is_LrgPopcorn_sum,US_Is_LrgPopcorn_mean,US_Is_Butter_sum,US_Is_Butter_mean,US_Is_Alcohol_sum,US_Is_Alcohol_mean,US_Is_Candy_sum,US_Is_Candy_mean,US_Is_Kiddietray_sum,US_Is_Kiddietray_mean,US_Is_Voucher_sum,US_Is_Voucher_mean,US_Is_MenuFood_sum,US_Is_MenuFood_mean,US_Is_Coffee_sum,US_Is_Coffee_mean
473145,5,2019-01-27,2019-12-21,4,50,21,29.6,33,33,29.6,33,33,4,7002,3,Toronto,3,0,3,0,2,8,3,0,2,1,4,0,84.6,182,0.4,1,English,3,Adaptation,35,45.654,70,228.27,5.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,23,10,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,1,0.043478261,0,0
7272559,5,2019-02-12,2019-10-19,6,41,25,31.4,34,36,31.4,36,34,2,3403,1,Edmonton,3,0,3,0,2,8,2,1,2,1,4,0,68.2,129,0,0,English,4,Unknown,7.97,25.912,48.54,129.56,2.88,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,<Unknown>,0,0,0,0,0,0,1,0.058823529,0,0,0,0,0,0,0,0
7275436,5,2019-01-22,2019-07-16,3,28,22,26.6,22,31,26.6,31,22,2,3403,1,Edmonton,3,0,3,0,2,8,2,1,2,1,4,0,67.8,121,0.4,1,English,4,Unknown,15.46,26.664,41.6,133.32,2.964,0,0,0,2,0.4,1,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,0,0,0,32,7,0,<Unknown>,0,0,3,0.09375,0,0,0,0,0,0,2,0.0625,0,0,0,0
309886,5,2019-05-28,2019-10-29,21,43,25,26.4,25,28,26.4,28,25,2,7405,2,Richmond Hill,2,0,2,0,1,8,2,0,2,0,2,0,26.4,132,0,0,<None>,2,Unknown,7.49,33.484,66.21,167.42,3.718,2,0.4,1,0,0,0,0,0,0,4,0.8,1,1,0.2,1,0,0,0,2,0.4,1,0,0,0,27,19,0,<Unknown>,2,0.074074074,0,0,0,0,5,0.185185185,2,0.074074074,0,0,7,0.259259259,0,0
5786303,5,2019-03-07,2019-07-02,9,26,20,26.4,27,33,26.4,33,27,3,7115,3,Scarborough,3,0,3,0,3,8,3,0,2,1,3,0,72.8,124,0.2,1,English,3,Adaptation,5.19,27.936,63.23,139.68,3.11,1,0.2,1,1,0.2,1,0,0,0,1,0.2,1,0,0,0,0,0,0,1,0.2,1,0,0,0,20,13,0,<Unknown>,1,0.05,2,0.1,0,0,1,0.05,0,0,0,0,3,0.15,0,0
7421576,5,2019-01-26,2019-06-28,3,25,26,29.6,26,33,29.6,33,26,2,7253,1,Toronto,1,1,1,1,1,12,1,1,1,1,5,30035,145.8,174,0.4,1,Hindi,3,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314393,5,2019-04-06,2019-11-30,13,47,23,29.2,30,36,29.2,36,30,2,4108,1,Regina,2,1,2,1,2,8,2,1,1,1,5,23039,123.8,152,0,0,English,3,Drama,19.16,26.034,45.15,130.17,2.886,4,0.8,1,5,1,1,0,0,0,5,1,1,0,0,0,0,0,0,1,0.2,1,0,0,0,37,13,0,<Unknown>,4,0.108108108,5,0.135135135,0,0,5,0.135135135,0,0,0,0,2,0.054054054,0,0
5790920,5,2019-01-04,2019-08-13,0,32,12,21,12,27,21,27,12,1,9177,1,St. Foy,2,1,3,1,1,8,2,1,2,1,5,0,94.6,143,0,0,English,4,Adaptation,45.61,53.41,59.51,267.05,5.932,5,1,1,5,1,1,0,0,0,5,1,1,1,0.2,1,0,0,0,0,0,0,0,0,0,46,15,0,<Unknown>,7,0.152173913,6,0.130434783,0,0,8,0.173913043,1,0.02173913,0,0,0,0,0,0
7417430,5,2019-05-05,2019-10-02,18,39,10,22.2,19,34,22.2,34,19,2,9109,2,MontrÂal,2,1,1,1,2,6,2,1,1,1,5,22997,138.8,182,0.2,1,English,4,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5798071,5,2019-01-27,2019-07-30,4,30,20,22.8,21,26,22.8,26,21,1,5119,1,Lower Sackville,1,1,1,1,1,8,1,1,1,1,5,22999,117.2,130,0,0,English,4,Adaptation,12.68,33.304,54.34,166.52,3.71,1,0.2,1,0,0,0,0,0,0,4,0.8,1,0,0,0,1,0.2,1,0,0,0,0,0,0,45,13,0,<Unknown>,1,0.022222222,0,0,0,0,6,0.133333333,0,0,1,0.022222222,0,0,0,0
7413185,5,2019-01-11,2019-12-01,1,48,11,23.8,27,33,23.8,33,27,1,7138,1,Sarnia,2,1,3,1,1,8,2,1,1,1,5,20810,108.2,143,0,0,English,3,Adaptation,6.19,27.874,58.55,139.37,3.104,1,0.2,1,0,0,0,0,0,0,2,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,34,9,0,<Unknown>,1,0.029411765,0,0,0,0,2,0.058823529,0,0,0,0,0,0,0,0
449330,5,2019-04-03,2019-12-08,13,49,13,19,16,27,19,27,16,2,7408,2,Vaughan,2,2,3,2,2,12,2,1,1,1,5,22997,133.6,182,0,0,English,5,Action,19.25,72.52,213.09,362.6,8.064,1,0.2,1,1,0.2,1,0,0,0,2,0.4,1,1,0.2,1,0,0,0,0,0,0,0,0,0,54,13,0,<Unknown>,1,0.018518519,1,0.018518519,0,0,2,0.037037037,1,0.018518519,0,0,0,0,0,0
6064812,5,2019-04-29,2019-10-03,17,39,25,27.4,25,31,27.4,31,25,3,7122,3,Mississauga,2,1,2,1,2,8,3,1,2,1,5,0,104.6,169,0,0,English,3,Adaptation,0,29.19,70.19,145.95,3.24,3,0.6,1,1,0.2,1,0,0,0,3,0.6,1,1,0.2,1,0,0,0,1,0.2,1,0,0,0,25,14,0,<Unknown>,3,0.12,1,0.04,0,0,5,0.2,1,0.04,0,0,2,0.08,0,0
7237628,5,2019-05-19,2019-10-29,20,43,20,22.6,20,27,22.6,27,20,4,7404,4,Scarborough,2,1,2,1,1,8,2,1,2,1,4,0,68.8,132,0.2,1,English,4,Unknown,23.85,41.26,80.59,206.3,4.59,2,0.4,1,2,0.4,1,0,0,0,5,1,1,0,0,0,0,0,0,1,0.2,1,0,0,0,39,14,93979,VHO DRINK - CUP REGULAR 24 OZ FOUNTAIN,2,0.051282051,2,0.051282051,0,0,5,0.128205128,0,0,0,0,2,0.051282051,0,0
7215714,5,2019-01-22,2019-10-05,3,39,19,23.2,25,25,23.2,25,25,2,8126,1,St. John's,2,1,2,1,2,8,2,1,2,1,5,0,103.8,182,0,0,English,4,Adaptation,10.65,29.65,45.5,148.25,3.29,1,0.2,1,0,0,0,0,0,0,1,0.2,1,0,0,0,0,0,0,2,0.4,1,0,0,0,18,10,0,<Unknown>,1,0.055555556,0,0,0,0,1,0.055555556,0,0,0,0,2,0.111111111,0,0
4947712,5,2019-01-26,2019-12-22,3,51,22,26,27,28,26,28,27,2,9185,2,Brossard,3,1,2,1,2,8,3,1,2,1,5,0,110.2,172,0.8,1,English,5,Action,15.75,39.696,85.52,198.48,4.418,0,0,0,0,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,24,8,0,<Unknown>,0,0,0,0,1,0.041666667,0,0,0,0,0,0,2,0.083333333,0,0
7720525,5,2019-07-10,2019-09-27,27,38,28,33.6,38,38,33.6,38,38,2,1422,1,Vancouver,3,0,3,0,3,6,3,0,2,1,4,0,73.4,147,0,0,English,4,Unknown,13.67,31.334,54.24,156.67,3.482,2,0.4,1,2,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,19,8,0,<Unknown>,2,0.105263158,2,0.105263158,0,0,0,0,0,0,0,0,1,0.052631579,0,0
7743431,5,2019-05-22,2019-12-25,20,51,29,32,33,33,32,33,33,2,7286,2,Barrhaven,1,1,1,1,2,8,2,1,1,1,5,27577,111,135,0,0,English,2,Drama,5.97,19.338,28.61,96.69,2.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,0,0,0,15,5,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,1,0.066666667,0,0,0,0
5131449,5,2019-01-06,2019-12-26,1,51,15,24.6,27,28,24.6,28,27,3,5145,3,Dartmouth,2,1,2,1,1,8,3,1,2,1,5,0,95.6,132,0,0,English,4,Thriller,3.99,24.07,35.07,120.35,2.67,4,0.8,1,0,0,0,0,0,0,2,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,<Unknown>,4,0.173913043,0,0,0,0,2,0.086956522,0,0,0,0,0,0,0,0
7062380,5,2019-03-19,2019-09-27,11,38,19,30.8,34,35,30.8,35,34,2,1151,2,West Vancouver,3,0,2,1,1,8,2,1,2,1,4,0,93.4,182,0.8,1,English,4,Unknown,0,36.662,59.88,183.31,4.08,3,0.6,1,3,0.6,1,0,0,0,3,0.6,1,0,0,0,0,0,0,2,0.4,1,0,0,0,36,13,93979,VHO DRINK - CUP REGULAR 24 OZ FOUNTAIN,3,0.083333333,3,0.083333333,0,0,3,0.083333333,0,0,0,0,3,0.083333333,0,0
7732261,5,2019-01-01,2019-04-27,0,16,18,23.2,26,26,23.2,26,26,1,7240,1,Scarborough,2,1,2,1,1,8,3,1,2,1,5,0,110.8,182,0,0,English,4,Adaptation,32.97,39.022,47.39,195.11,4.332,0,0,0,0,0,0,0,0,0,1,0.2,1,1,0.2,1,0,0,0,4,0.8,1,0,0,0,26,9,0,<Unknown>,0,0,0,0,0,0,2,0.076923077,1,0.038461538,0,0,10,0.384615385,0,0
7063683,5,2019-04-30,2019-09-02,17,35,17,24.4,17,34,24.4,34,17,2,7428,1,Ottawa,3,1,2,2,2,12,3,1,1,1,5,22997,144.6,182,0.2,1,English,3,Action,21.09,43.852,65.22,219.26,4.872,3,0.6,1,1,0.2,1,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,<Unknown>,3,0.076923077,2,0.051282051,1,0.025641026,0,0,0,0,0,0,0,0,0,0
7066993,5,2019-02-10,2019-11-24,6,47,16,23.4,16,33,23.4,33,16,2,1408,2,Burnaby,3,1,3,1,1,12,2,1,1,1,5,24181,125.4,155,0,0,Mandarin,3,Drama,15.23,43.528,83.84,217.64,4.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,33,7,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,2,0.060606061,0,0
6590556,5,2019-03-13,2019-07-19,10,28,11,22.8,11,28,22.8,28,11,1,7420,1,Mississauga,4,1,3,1,2,8,4,1,2,1,5,0,110.4,182,0,0,English,4,Adaptation,4.99,20.064,46.3,100.32,2.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,16,6,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0
6590138,5,2019-10-29,2019-12-23,43,51,23,30.4,33,33,30.4,33,33,1,7257,1,Windsor,3,0,4,0,2,2,2,1,2,1,4,0,67,130,0,0,English,4,Unknown,7.68,13.484,27.42,67.42,1.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7724266,5,2019-05-13,2019-08-20,19,33,33,34.6,33,38,34.6,38,33,2,3403,1,Edmonton,2,1,2,1,1,8,2,1,2,1,4,0,88.8,182,0,0,English,4,Unknown,10.48,28.556,41.96,142.78,3.172,2,0.4,1,2,0.4,1,0,0,0,2,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,24,11,0,<Unknown>,2,0.083333333,4,0.166666667,0,0,2,0.083333333,0,0,0,0,0,0,0,0
7072219,5,2019-02-12,2019-10-18,6,41,25,26.8,26,29,26.8,29,26,1,8126,1,St. John's,2,1,3,1,3,8,2,1,2,1,5,0,84.2,125,0,0,English,3,Comedy,10.65,16.706,22.83,83.53,1.856,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,<Unknown>,0,0,0,0,0,0,1,0.090909091,0,0,0,0,0,0,0,0
5166694,5,2019-04-19,2019-11-24,15,47,7,16.2,7,24,16.2,24,7,3,8126,1,St. John's,2,1,2,1,2,8,3,0,3,0,4,0,56.6,104,0,0,English,3,Comedy,0,19.914,39,99.57,2.214,1,0.2,1,0,0,0,0,0,0,1,0.2,1,0,0,0,1,0.2,1,1,0.2,1,0,0,0,20,8,0,<Unknown>,1,0.05,0,0,0,0,1,0.05,0,0,1,0.05,2,0.1,0,0
6573834,5,2019-02-09,2019-09-02,5,35,26,30.4,31,32,30.4,32,31,2,8126,1,St. John's,1,1,1,1,1,8,2,1,1,1,5,24899,132.2,172,0,0,English,4,Drama,17.67,34.954,71.51,174.77,3.882,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,4,0.8,1,1,0.2,1,23,7,0,<Unknown>,1,0.043478261,0,0,0,0,0,0,0,0,1,0.043478261,4,0.173913043,1,0.043478261
7663760,5,2019-04-01,2019-08-08,13,31,23,27.6,27,32,27.6,32,27,3,7272,3,Guelph,1,1,1,1,2,8,1,1,1,1,5,26901,111.6,130,0,0,English,4,Adaptation,0,18.52,44.21,92.6,2.056,2,0.4,1,1,0.2,1,0,0,0,1,0.2,1,0,0,0,1,0.2,1,0,0,0,0,0,0,19,7,0,<Unknown>,2,0.105263158,1,0.052631579,0,0,1,0.052631579,0,0,1,0.052631579,0,0,0,0
7716530,5,2019-04-27,2019-11-06,16,44,16,23.8,26,26,23.8,26,26,5,7130,2,Toronto,3,0,3,0,1,8,2,0,2,0,3,0,46,130,0.8,1,<None>,3,Unknown,8.67,20.88,47.63,104.4,2.32,0,0,0,1,0.2,1,1,0.2,1,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,24,14,93855,VHO CORN - BUTTER - SMALL,0,0,1,0.041666667,1,0.041666667,0,0,0,0,0,0,1,0.041666667,0,0
7700662,5,2019-01-18,2019-09-05,2,35,21,25.6,21,34,25.6,34,21,1,7430,1,Thunder Bay,4,1,3,1,3,2,4,1,3,1,5,0,101.2,169,0,0,English,3,Action,24.36,32.982,40.8,164.91,3.672,1,0.2,1,0,0,0,0,0,0,1,0.2,1,0,0,0,0,0,0,1,0.2,1,0,0,0,23,8,0,<Unknown>,1,0.043478261,0,0,0,0,1,0.043478261,0,0,0,0,2,0.086956522,0,0
5187726,5,2019-01-19,2019-12-31,2,52,17,21.4,17,25,21.4,25,17,2,6107,2,Saint John,2,1,2,1,1,8,1,1,1,1,5,20810,122.6,182,0,0,English,4,Drama,0,19.856,47.25,99.28,2.202,4,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1,0,0,0,0,0,0,28,9,0,<Unknown>,4,0.142857143,0,0,0,0,0,0,0,0,2,0.071428571,0,0,0,0
6563987,5,2019-02-09,2019-12-07,5,48,13,17.4,13,23,17.4,23,13,3,3144,2,Edmonton,3,0,2,0,1,8,3,0,3,0,3,0,36.2,112,0,0,<None>,3,Unknown,10.18,31.834,58.24,159.17,3.546,1,0.2,1,2,0.4,1,0,0,0,5,1,1,1,0.2,1,1,0.2,1,0,0,0,0,0,0,43,14,93979,VHO DRINK - CUP REGULAR 24 OZ FOUNTAIN,2,0.046511628,6,0.139534884,0,0,7,0.162790698,2,0.046511628,1,0.023255814,0,0,0,0
9758818,5,2019-02-24,2019-10-05,8,39,19,21.2,20,24,21.2,24,20,1,3141,1,Grande Prairie,2,1,3,1,1,8,2,1,2,1,5,0,93.4,132,0,0,English,3,Adaptation,30.14,52.972,71.68,264.86,5.882,1,0.2,1,0,0,0,0,0,0,3,0.6,1,1,0.2,1,0,0,0,4,0.8,1,0,0,0,47,18,0,<Unknown>,1,0.021276596,0,0,0,0,5,0.106382979,1,0.021276596,0,0,7,0.14893617,0,0
9761913,5,2019-02-20,2019-08-13,7,32,13,20,13,28,20,28,13,2,7260,2,Etobicoke,3,1,2,2,1,8,3,1,1,1,5,28156,127.6,148,0.6,1,English,4,Drama,9.55,18.538,40.66,92.69,2.064,0,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,<Unknown>,0,0,1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0
6559129,5,2019-01-09,2019-12-01,1,48,17,18,17,21,18,21,17,1,5130,1,Halifax,2,1,3,1,1,8,2,1,1,1,5,21676,103.2,114,0,0,English,3,Comedy,0,67.236,234.93,336.18,7.454,0,0,0,0,0,0,0,0,0,1,0.2,1,1,0.2,1,0,0,0,1,0.2,1,0,0,0,62,9,0,<Unknown>,0,0,0,0,0,0,3,0.048387097,3,0.048387097,0,0,2,0.032258065,0,0
5208685,5,2019-01-18,2019-12-14,2,49,16,21.2,22,28,21.2,28,22,5,7130,1,Toronto,1,1,2,1,2,8,1,1,1,1,5,24181,113.2,121,0.4,1,English,2,Drama,0,8.362,15.48,41.81,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7683670,5,2019-01-05,2019-09-11,0,36,22,25.6,22,32,25.6,32,22,1,8126,1,St. John's,2,1,2,1,2,8,2,1,2,1,5,0,90.4,135,0,0,English,3,Comedy,0,18.37,29.26,91.85,2.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6,1,0,0,0,23,12,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,9,0.391304348,0,0
5225850,5,2019-02-17,2019-10-13,7,41,20,28.2,32,32,28.2,32,32,3,5103,3,Halifax,1,1,2,1,2,8,2,1,1,1,4,22997,147,182,0,0,English,3,Action,15.87,34.348,44.84,171.74,3.818,5,1,1,3,0.6,1,0,0,0,4,0.8,1,0,0,0,2,0.4,1,0,0,0,0,0,0,39,13,0,<Unknown>,5,0.128205128,5,0.128205128,0,0,4,0.102564103,0,0,2,0.051282051,0,0,0,0
7667902,5,2019-05-01,2019-12-31,17,52,13,24.6,13,30,24.6,30,13,1,7408,1,Vaughan,2,1,3,1,1,12,1,1,1,1,5,22997,142.6,182,0,0,English,3,Action,19.1,55.388,100.42,276.94,6.142,2,0.4,1,0,0,0,0,0,0,2,0.4,1,0,0,0,0,0,0,1,0.2,1,0,0,0,40,8,0,<Unknown>,3,0.075,0,0,0,0,3,0.075,0,0,0,0,2,0.05,0,0
7060226,5,2019-03-01,2019-09-14,8,36,29,33.8,36,37,33.8,37,36,3,3003,2,Edmonton,2,0,2,0,1,8,2,0,2,0,3,0,45.6,118,0,0,<None>,3,Unknown,19.47,73.206,150.3,366.03,8.14,1,0.2,1,1,0.2,1,0,0,0,1,0.2,1,0,0,0,0,0,0,1,0.2,1,0,0,0,53,17,0,<Unknown>,1,0.018867925,2,0.037735849,0,0,2,0.037735849,0,0,0,0,1,0.018867925,0,0
7049875,5,2019-05-03,2019-12-27,17,51,27,30.4,28,36,30.4,36,28,3,9109,2,MontrÂal,3,1,3,1,2,6,3,1,1,1,5,22999,142.4,182,0.2,1,English,2,Action,0,37.26,186.3,186.3,4.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,27,6,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,5,0.185185185,0,0
5078305,5,2019-04-06,2019-11-02,13,43,23,26.4,23,29,26.4,29,23,2,7241,2,Clarington,2,1,3,0,1,8,2,1,2,1,4,0,65.2,128,0,0,English,4,Unknown,29.85,39.026,53.55,195.13,4.338,5,1,1,1,0.2,1,0,0,0,5,1,1,0,0,0,0,0,0,4,0.8,1,0,0,0,34,8,93979,VHO DRINK - CUP REGULAR 24 OZ FOUNTAIN,5,0.147058824,2,0.058823529,0,0,5,0.147058824,0,0,0,0,4,0.117647059,0,0
7752180,5,2019-03-09,2019-11-24,9,47,26,27.6,28,29,27.6,29,28,1,5145,1,Dartmouth,2,1,2,1,3,6,1,1,1,1,5,22997,141.6,182,0,0,English,3,Action,16.41,27.202,34.56,136.01,3.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,18,5,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,1,0.055555556,0,0
84693,5,2019-05-02,2019-12-23,17,51,10,22.2,10,33,22.2,33,10,1,9185,1,Brossard,3,1,3,1,1,8,2,1,1,1,5,30249,125.8,182,1,1,French,3,Action,0,20.01,36.14,100.05,2.224,2,0.4,1,3,0.6,1,0,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,24,13,0,<Unknown>,2,0.083333333,7,0.291666667,0,0,1,0.041666667,0,0,0,0,0,0,0,0
85651,5,2019-03-15,2019-12-29,10,52,20,27.4,20,33,27.4,33,20,3,7117,3,Guelph,2,1,3,1,1,8,2,1,1,1,5,29490,113.4,123,0.2,1,English,3,Drama,5.19,22.608,40.08,113.04,2.508,1,0.2,1,0,0,0,0,0,0,2,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,29,13,0,<Unknown>,1,0.034482759,0,0,0,0,2,0.068965517,0,0,0,0,0,0,0,0
4960858,5,2019-03-31,2019-12-28,13,51,13,15.8,16,19,15.8,19,16,2,2402,1,Winnipeg,2,1,3,1,3,2,2,2,1,1,5,22997,137.2,182,0.2,1,English,2,Action,0,22.668,41.87,113.34,2.526,0,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,16,6,0,<Unknown>,0,0,1,0.0625,0,0,0,0,0,0,0,0,1,0.0625,0,0
6704881,5,2019-09-25,2019-11-12,38,45,28,30.6,28,35,30.6,35,28,2,2401,1,Winnipeg,2,1,2,1,3,2,2,1,1,1,4,31637,133.4,169,0,0,English,4,Action,0,9.396,31.35,46.98,1.05,1,0.2,1,0,0,0,0,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,<Unknown>,2,0.083333333,0,0,0,0,1,0.041666667,0,0,0,0,0,0,0,0
821508,5,2019-01-08,2019-10-24,1,42,19,23.8,26,27,23.8,27,26,3,7115,2,Toronto,1,1,1,1,1,8,1,1,1,1,5,21683,115.8,131,0.2,1,English,2,Drama,17.16,30.954,41.03,154.77,3.434,1,0.2,1,1,0.2,1,0,0,0,3,0.6,1,1,0.2,1,0,0,0,0,0,0,0,0,0,34,14,0,<Unknown>,1,0.029411765,2,0.058823529,0,0,3,0.088235294,1,0.029411765,0,0,0,0,0,0
4978387,5,2019-04-26,2019-12-22,16,51,18,27.4,32,32,27.4,32,32,4,7117,4,Guelph,4,1,4,1,1,8,4,2,2,1,5,0,109,161,0,0,English,4,Adaptation,8.36,21.518,46.2,107.59,2.39,0,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,0,0,0,21,8,0,<Unknown>,0,0,1,0.047619048,0,0,0,0,0,0,1,0.047619048,0,0,0,0
6701192,5,2019-03-17,2019-12-21,11,50,18,28.2,18,33,28.2,33,18,4,7253,4,Toronto,3,0,3,0,2,8,3,0,2,1,4,0,76.4,142,0.4,1,English,3,Action,13.18,45.698,102,228.49,5.078,0,0,0,0,0,0,0,0,0,1,0.2,1,1,0.2,1,0,0,0,3,0.6,1,0,0,0,29,16,0,<Unknown>,0,0,0,0,0,0,1,0.034482759,1,0.034482759,0,0,5,0.172413793,0,0
815098,5,2019-02-12,2019-07-09,6,27,17,26.8,17,33,26.8,33,17,1,7413,1,Burlington,1,1,1,1,2,8,2,1,1,1,4,22997,143,182,0,0,English,3,Action,20.8,37.746,85.78,188.73,4.19,0,0,0,1,0.2,1,0,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,1,0.2,1,27,9,0,<Unknown>,0,0,2,0.074074074,0,0,2,0.074074074,0,0,0,0,0,0,1,0.037037037
6689165,5,2019-01-02,2019-05-18,0,19,19,23,19,28,23,28,19,1,7268,1,Waterloo,2,1,2,1,3,8,2,1,1,1,5,22997,134,182,0,0,English,3,Adaptation,23.36,28.882,36.69,144.41,3.21,3,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,<Unknown>,3,0.157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7786429,5,2019-02-23,2019-12-23,7,51,13,19.6,21,28,19.6,28,21,2,7431,1,Windsor,1,1,2,1,1,8,1,1,1,1,5,24485,108.4,128,0,0,English,4,Adaptation,55.27,64.474,76.38,322.37,7.17,3,0.6,1,2,0.4,1,0,0,0,5,1,1,3,0.6,1,0,0,0,1,0.2,1,0,0,0,71,18,0,<Unknown>,4,0.056338028,2,0.028169014,0,0,9,0.126760563,6,0.084507042,0,0,1,0.014084507,0,0
7020337,5,2019-02-01,2019-08-18,4,33,15,21.8,15,28,21.8,28,15,3,7122,3,Mississauga,2,1,2,1,2,8,2,1,2,1,5,0,106.6,182,0.4,1,English,4,Action,41.72,83.308,124.82,416.54,9.254,4,0.8,1,5,1,1,0,0,0,5,1,1,0,0,0,0,0,0,4,0.8,1,0,0,0,76,17,0,<Unknown>,4,0.052631579,14,0.184210526,0,0,8,0.105263158,0,0,0,0,9,0.118421053,0,0
